Date,Entry Time,Entry Price,Exit Time Long,Exit Time Short,Exit Price Long,Exit Price Short
2022-04-07,09:16:00,17724.8,15:25:00,15:25:00,17644.1,17644.1
2022-04-08,09:16:00,17701.7,15:25:00,14:00:00,17795.2,17806.4
2022-04-11,09:16:00,17745.8,15:25:00,15:25:00,17675.5,17675.5
2022-04-12,09:16:00,17560.8,13:43:00,15:25:00,17454.3,17526.6
2022-04-13,09:16:00,17612.6,12:04:00,15:25:00,17508.6,17472.3
2022-04-18,09:16:00,17195.6,12:53:00,15:25:00,17089.6,17185.8
2022-04-19,09:16:00,17251.2,14:56:00,15:25:00,17140.2,16856.1
2022-04-20,09:16:00,16999.7,15:25:00,09:30:00,17149.8,17104.8
2022-04-21,09:16:00,17253.1,15:25:00,12:43:00,17395.6,17355.3
2022-04-22,09:16:00,17218.2,15:25:00,15:25:00,17167.2,17167.2
2022-04-25,09:16:00,16945.8,15:25:00,10:11:00,16966.4,17045.9
2022-04-26,09:16:00,17116.6,15:25:00,15:15:00,17210.5,17220.1
2022-04-27,09:16:00,17073.2,12:59:00,15:25:00,16970.7,17034.9
2022-04-28,09:16:00,17127.3,15:25:00,13:01:00,17227.0,17233.2
2022-04-29,09:16:00,17308.5,14:26:00,15:25:00,17193.8,17080.4
2022-05-02,09:16:00,16975.2,15:25:00,15:00:00,17065.9,17086.4
2022-05-04,09:16:00,17083.2,10:29:00,15:25:00,16978.8,16681.2
2022-05-05,09:16:00,16834.9,14:00:00,10:17:00,16731.4,16942.2
2022-05-06,09:16:00,16413.8,15:25:00,15:25:00,16429.7,16429.7
2022-05-09,09:16:00,16241.5,15:25:00,12:26:00,16309.2,16348.1
2022-05-10,09:16:00,16330.1,15:06:00,15:25:00,16229.9,16220.8
2022-05-11,09:16:00,16298.4,09:46:00,15:25:00,16195.5,16185.5
2022-05-12,09:16:00,15984.6,09:37:00,15:25:00,15873.5,15827.0
2022-05-13,09:16:00,15969.0,14:22:00,13:13:00,15868.8,16069.0
2022-05-16,09:16:00,15804.2,15:25:00,09:33:00,15858.8,15905.1
2022-05-17,09:16:00,15943.2,15:25:00,10:33:00,16270.8,16046.2
2022-05-18,09:16:00,16328.1,12:46:00,15:25:00,16227.0,16241.0
2022-05-19,09:16:00,15964.9,12:13:00,15:25:00,15864.3,15837.7
2022-05-20,09:16:00,16059.9,15:25:00,09:54:00,16267.3,16161.6
2022-05-23,09:16:00,16328.7,09:34:00,15:25:00,16227.5,16200.8
2022-05-24,09:16:00,16244.4,09:59:00,15:25:00,16142.5,16128.8
2022-05-25,09:16:00,16208.9,11:34:00,15:25:00,16107.3,16032.2
2022-05-26,09:16:00,16097.2,10:27:00,15:24:00,15991.7,16197.2
2022-05-27,09:16:00,16297.5,15:25:00,15:25:00,16357.8,16357.8
2022-05-30,09:16:00,16542.1,15:25:00,10:52:00,16664.9,16647.1
2022-05-31,09:16:00,16566.9,15:25:00,12:00:00,16539.6,16668.2
2022-06-01,09:16:00,16627.1,13:23:00,15:25:00,16527.1,16544.3
2022-06-02,09:16:00,16463.2,15:25:00,10:33:00,16633.2,16574.1
2022-06-03,09:16:00,16780.0,13:31:00,15:25:00,16678.9,16578.2
2022-06-06,09:16:00,16567.9,09:30:00,15:25:00,16461.0,16567.9
2022-06-07,09:16:00,16411.1,15:25:00,15:25:00,16413.2,16413.2
2022-06-08,09:16:00,16422.4,10:05:00,15:25:00,16310.5,16349.2
2022-06-09,09:16:00,16253.3,15:25:00,10:23:00,16484.8,16356.5
2022-06-10,09:16:00,16303.9,13:30:00,15:25:00,16193.3,16188.3
2022-06-13,09:16:00,15822.8,13:51:00,15:25:00,15714.8,15793.5
2022-06-14,09:16:00,15741.8,15:25:00,11:08:00,15746.1,15846.0
2022-06-15,09:16:00,15733.8,15:25:00,15:25:00,15686.0,15686.0
2022-06-16,09:16:00,15853.7,10:16:00,15:25:00,15752.7,15346.6
2022-06-17,09:16:00,15263.8,15:25:00,09:43:00,15332.7,15365.5
2022-06-20,09:16:00,15320.7,09:40:00,15:25:00,15219.2,15361.2
2022-06-21,09:16:00,15455.3,15:25:00,10:02:00,15633.0,15557.2
2022-06-22,09:16:00,15518.3,12:51:00,15:25:00,15413.3,15404.2
2022-06-23,09:16:00,15419.5,15:25:00,09:34:00,15568.0,15523.7
2022-06-24,09:16:00,15718.1,15:25:00,15:25:00,15700.5,15700.5
2022-06-27,09:16:00,15882.7,15:25:00,15:25:00,15833.1,15833.1
2022-06-28,09:16:00,15780.5,15:25:00,15:25:00,15852.0,15852.0
2022-06-29,09:16:00,15711.3,15:25:00,12:00:00,15784.5,15817.1
2022-06-30,09:16:00,15847.9,12:30:00,15:25:00,15741.4,15751.2
2022-07-01,09:16:00,15670.8,10:07:00,15:19:00,15559.1,15771.3
2022-07-04,09:16:00,15772.7,10:05:00,15:25:00,15668.8,15835.1
2022-07-05,09:16:00,15918.2,15:00:00,11:43:00,15807.2,16019.6
2022-07-06,09:16:00,15870.4,15:25:00,12:59:00,16003.3,15973.3
2022-07-07,09:16:00,16108.5,15:25:00,15:25:00,16134.0,16134.0
2022-07-08,09:16:00,16223.7,15:25:00,15:25:00,16224.4,16224.4
2022-07-11,09:16:00,16148.2,15:25:00,15:25:00,16196.6,16196.6
2022-07-12,09:16:00,16107.0,15:25:00,15:25:00,16043.1,16043.1
2022-07-13,09:16:00,16127.5,12:56:00,15:25:00,16016.4,15979.2
2022-07-14,09:16:00,16009.1,13:59:00,15:25:00,15906.2,15951.0
2022-07-15,09:16:00,16022.5,15:25:00,15:25:00,16059.0,16059.0
2022-07-18,09:16:00,16178.7,15:25:00,15:03:00,16284.8,16280.7
2022-07-19,09:16:00,16225.2,15:25:00,11:12:00,16332.1,16325.3
2022-07-20,09:16:00,16513.9,15:25:00,15:25:00,16506.9,16506.9
2022-07-21,09:16:00,16493.4,15:25:00,14:34:00,16622.4,16594.6
2022-07-22,09:16:00,16675.3,15:25:00,15:25:00,16709.1,16709.1
2022-07-25,09:16:00,16680.1,11:07:00,15:25:00,16579.8,16605.2
2022-07-26,09:16:00,16573.1,15:20:00,15:25:00,16470.6,16476.4
2022-07-27,09:16:00,16492.8,15:25:00,12:55:00,16642.1,16592.8
2022-07-28,09:16:00,16784.2,15:25:00,11:39:00,16932.4,16885.8
2022-07-29,09:16:00,17090.8,15:25:00,15:25:00,17163.6,17163.6
2022-08-01,09:16:00,17226.8,15:25:00,14:57:00,17332.0,17328.1
2022-08-02,09:16:00,17270.1,15:25:00,14:36:00,17299.4,17370.6
2022-08-03,09:16:00,17379.7,09:44:00,15:25:00,17273.4,17395.4
2022-08-04,09:16:00,17482.4,11:16:00,15:25:00,17368.1,17370.7
2022-08-05,09:16:00,17427.1,15:25:00,15:25:00,17396.9,17396.9
2022-08-08,09:16:00,17410.8,15:25:00,12:20:00,17527.2,17512.2
2022-08-10,09:16:00,17514.0,15:25:00,15:25:00,17533.4,17533.4
2022-08-11,09:16:00,17700.6,15:25:00,15:25:00,17653.2,17653.2
2022-08-12,09:16:00,17655.3,15:25:00,15:25:00,17702.8,17702.8
2022-08-16,09:16:00,17778.9,15:25:00,15:25:00,17831.8,17831.8
2022-08-17,09:16:00,17852.3,15:25:00,15:00:00,17931.7,17958.1
2022-08-18,09:16:00,17914.7,15:25:00,15:25:00,17965.8,17965.8
2022-08-19,09:16:00,17980.9,11:09:00,15:25:00,17871.2,17732.4
2022-08-22,09:16:00,17642.2,12:58:00,15:25:00,17541.9,17490.2
2022-08-23,09:16:00,17380.2,15:25:00,09:29:00,17615.6,17482.2
2022-08-24,09:16:00,17590.1,15:25:00,15:25:00,17609.8,17609.8
2022-08-25,09:16:00,17672.7,14:58:00,15:25:00,17569.1,17512.9
2022-08-26,09:16:00,17657.6,15:00:00,15:25:00,17551.1,17573.7
2022-08-29,09:16:00,17192.8,15:25:00,09:53:00,17322.2,17294.4
2022-08-30,09:16:00,17444.2,15:25:00,11:15:00,17772.2,17544.2
2022-09-01,09:16:00,17559.2,15:25:00,10:11:00,17552.4,17663.3
2022-09-02,09:16:00,17633.2,09:35:00,15:25:00,17529.2,17533.9
2022-09-05,09:16:00,17590.3,15:25:00,15:25:00,17660.8,17660.8
2022-09-06,09:16:00,17748.2,10:09:00,15:25:00,17644.2,17646.9
2022-09-07,09:16:00,17528.2,15:25:00,12:19:00,17630.2,17630.4
2022-09-08,09:16:00,17757.2,15:25:00,15:25:00,17799.8,17799.8
2022-09-09,09:16:00,17904.9,13:24:00,15:25:00,17799.9,17817.0
2022-09-12,09:16:00,17908.8,15:25:00,15:25:00,17924.6,17924.6
2022-09-13,09:16:00,18037.2,15:25:00,15:25:00,18063.5,18063.5
2022-09-14,09:16:00,17874.1,15:25:00,11:48:00,17984.4,17978.3
2022-09-15,09:16:00,18085.7,09:59:00,15:25:00,17976.7,17865.8
2022-09-16,09:16:00,17740.4,13:07:00,15:25:00,17639.2,17534.2
2022-09-19,09:16:00,17543.7,09:27:00,10:05:00,17439.9,17648.2
2022-09-20,09:16:00,17796.1,15:25:00,12:30:00,17804.2,17897.7
2022-09-21,09:16:00,17822.2,11:54:00,15:25:00,17713.6,17711.6
2022-09-22,09:16:00,17591.9,15:25:00,09:37:00,17629.3,17693.0
2022-09-23,09:16:00,17575.4,09:38:00,15:25:00,17474.2,17320.2
2022-09-26,09:16:00,17114.8,10:27:00,15:25:00,17013.8,17021.6
2022-09-27,09:16:00,17090.0,10:54:00,15:25:00,16986.0,17024.8
2022-09-28,09:16:00,16869.2,15:25:00,10:20:00,16836.8,16974.6
2022-09-29,09:16:00,16998.9,11:50:00,15:25:00,16892.2,16819.4
2022-09-30,09:16:00,16778.2,15:25:00,10:17:00,17116.4,16879.9
2022-10-03,09:16:00,17035.2,14:00:00,15:25:00,16933.8,16880.4
2022-10-04,09:16:00,17159.2,15:25:00,12:38:00,17278.9,17259.3
2022-10-06,09:16:00,17398.3,15:25:00,15:25:00,17325.8,17325.8
2022-10-07,09:16:00,17275.6,15:25:00,15:25:00,17319.7,17319.7
2022-10-10,09:16:00,17123.9,15:25:00,12:17:00,17244.3,17229.9
2022-10-11,09:16:00,17212.4,12:43:00,15:25:00,17105.5,16958.2
2022-10-12,09:16:00,17016.8,15:25:00,14:33:00,17125.9,17116.8
2022-10-13,09:16:00,17101.8,11:20:00,15:25:00,17001.5,17023.0
2022-10-14,09:16:00,17315.2,14:22:00,15:25:00,17213.2,17195.2
2022-10-17,09:16:00,17195.2,15:25:00,12:31:00,17323.8,17298.0
2022-10-18,09:16:00,17462.5,15:25:00,15:25:00,17488.2,17488.2
2022-10-19,09:16:00,17549.6,15:25:00,15:25:00,17528.9,17528.9
2022-10-20,09:16:00,17433.1,15:25:00,14:39:00,17572.4,17542.4
2022-10-21,09:16:00,17619.9,15:25:00,15:25:00,17595.4,17595.4
2022-10-25,09:16:00,17750.3,15:20:00,15:25:00,17645.0,17641.5
2022-10-27,09:16:00,17754.4,15:25:00,15:25:00,17767.1,17767.1
2022-10-28,09:16:00,17796.2,15:25:00,15:25:00,17794.9,17794.9
2022-10-31,09:16:00,17938.2,15:25:00,15:25:00,18018.7,18018.7
2022-11-01,09:16:00,18106.2,15:25:00,15:25:00,18147.8,18147.8
2022-11-02,09:16:00,18138.7,15:25:00,15:25:00,18078.0,18078.0
2022-11-03,09:16:00,18010.3,15:25:00,15:25:00,18053.8,18053.8
2022-11-04,09:16:00,18104.2,15:25:00,15:25:00,18127.8,18127.8
2022-11-07,09:16:00,18221.9,10:58:00,15:25:00,18119.4,18217.2
2022-11-09,09:16:00,18249.8,14:44:00,15:25:00,18144.8,18136.8
2022-11-10,09:16:00,18056.6,15:25:00,15:25:00,18037.1,18037.1
2022-11-11,09:16:00,18269.9,15:25:00,15:25:00,18351.8,18351.8
2022-11-14,09:16:00,18341.8,15:25:00,15:25:00,18321.2,18321.2
2022-11-15,09:16:00,18352.4,15:25:00,15:25:00,18422.9,18422.9
2022-11-16,09:16:00,18373.1,15:25:00,15:25:00,18406.6,18406.6
2022-11-17,09:16:00,18368.3,15:25:00,15:25:00,18330.1,18330.1
2022-11-18,09:16:00,18376.2,10:37:00,15:25:00,18268.5,18306.9
2022-11-21,09:16:00,18210.3,15:25:00,15:25:00,18162.5,18162.5
2022-11-22,09:16:00,18158.0,15:25:00,15:25:00,18252.7,18252.7
2022-11-23,09:16:00,18302.4,15:25:00,15:25:00,18254.3,18254.3
2022-11-24,09:16:00,18310.8,15:25:00,15:00:00,18521.4,18420.6
2022-11-25,09:16:00,18474.8,15:25:00,15:25:00,18510.0,18510.0
2022-11-28,09:16:00,18475.4,15:25:00,11:34:00,18550.1,18577.1
2022-11-29,09:16:00,18603.2,15:25:00,15:25:00,18606.8,18606.8
2022-11-30,09:16:00,18658.8,15:25:00,15:12:00,18797.2,18759.1
2022-12-01,09:16:00,18845.2,15:25:00,15:25:00,18805.6,18805.6
2022-12-02,09:16:00,18753.9,11:51:00,15:25:00,18651.2,18706.2
2022-12-05,09:16:00,18681.3,15:25:00,15:25:00,18691.6,18691.6
2022-12-06,09:16:00,18615.9,15:25:00,15:25:00,18633.7,18633.7
2022-12-07,09:16:00,18624.7,15:25:00,15:25:00,18542.8,18542.8
2022-12-08,09:16:00,18548.5,15:25:00,15:25:00,18612.5,18612.5
2022-12-09,09:16:00,18657.3,10:45:00,15:25:00,18555.2,18487.4
2022-12-12,09:16:00,18378.9,15:25:00,09:55:00,18500.1,18483.6
2022-12-13,09:16:00,18528.5,15:25:00,15:25:00,18609.7,18609.7
2022-12-14,09:16:00,18660.6,15:25:00,15:25:00,18644.6,18644.6
2022-12-15,09:16:00,18645.6,12:04:00,15:25:00,18545.3,18397.5
2022-12-16,09:16:00,18324.8,15:25:00,09:34:00,18259.5,18438.0
2022-12-19,09:16:00,18264.8,15:25:00,11:39:00,18426.7,18367.9
2022-12-20,09:16:00,18321.1,09:37:00,15:25:00,18217.2,18389.9
2022-12-21,09:16:00,18456.2,10:21:00,15:25:00,18356.2,18187.9
2022-12-22,09:16:00,18270.4,10:14:00,15:25:00,18158.9,18120.4
2022-12-23,09:16:00,18036.7,10:17:00,15:25:00,17935.2,17815.2
2022-12-26,09:16:00,17780.0,15:25:00,09:23:00,18003.8,17881.2
2022-12-27,09:16:00,18094.6,09:36:00,15:25:00,17992.3,18143.2
2022-12-28,09:16:00,18102.3,15:25:00,15:25:00,18113.8,18113.8
2022-12-29,09:16:00,18040.6,15:25:00,14:52:00,18201.7,18141.2
2022-12-30,09:16:00,18220.9,15:02:00,15:25:00,18096.7,18110.6
2023-01-02,09:16:00,18135.7,15:25:00,15:25:00,18208.9,18208.9
2023-01-03,09:16:00,18171.3,15:25:00,15:25:00,18236.8,18236.8
2023-01-04,09:16:00,18218.8,10:00:00,15:25:00,18114.3,18034.6
2023-01-05,09:16:00,18061.2,12:29:00,15:25:00,17958.1,17991.0
2023-01-06,09:16:00,18006.3,12:28:00,15:25:00,17905.4,17856.9
2023-01-09,09:16:00,17966.7,15:25:00,10:04:00,18097.1,18067.8
2023-01-10,09:16:00,18056.6,10:45:00,15:25:00,17950.6,17918.3
2023-01-11,09:16:00,17876.4,15:25:00,15:25:00,17890.4,17890.4
2023-01-12,09:16:00,17914.9,10:31:00,15:25:00,17813.6,17866.8
2023-01-13,09:16:00,17834.9,15:25:00,12:58:00,17961.8,17935.4
2023-01-16,09:16:00,18031.8,11:20:00,15:25:00,17929.9,17899.1
2023-01-17,09:16:00,17892.0,15:25:00,09:54:00,18054.8,17997.3
2023-01-18,09:16:00,18063.3,15:25:00,11:39:00,18168.0,18166.7
2023-01-19,09:16:00,18127.4,15:25:00,15:25:00,18096.1,18096.1
2023-01-20,09:16:00,18102.8,15:25:00,15:25:00,18023.6,18023.6
2023-01-23,09:16:00,18106.6,15:25:00,15:25:00,18113.0,18113.0
2023-01-24,09:16:00,18168.1,15:25:00,15:25:00,18108.0,18108.0
2023-01-25,09:16:00,18073.2,10:09:00,15:25:00,17969.6,17902.5
2023-01-27,09:16:00,17829.9,10:01:00,15:25:00,17728.7,17616.7
2023-01-30,09:16:00,17468.8,15:25:00,09:20:00,17664.4,17575.6
2023-01-31,09:16:00,17685.8,09:34:00,15:25:00,17573.2,17670.2
2023-02-01,09:16:00,17777.4,13:59:00,12:30:00,17665.9,17881.8
2023-02-02,09:16:00,17490.3,15:25:00,09:30:00,17618.6,17590.5
2023-02-03,09:16:00,17697.0,10:44:00,14:30:00,17584.4,17815.9
2023-02-06,09:16:00,17809.2,10:30:00,15:25:00,17708.4,17765.9
2023-02-07,09:16:00,17770.0,13:04:00,15:25:00,17662.7,17708.7
2023-02-08,09:16:00,17749.3,15:25:00,09:47:00,17867.8,17850.8
2023-02-09,09:16:00,17824.9,15:25:00,15:25:00,17900.8,17900.8
2023-02-10,09:16:00,17861.4,15:25:00,15:25:00,17857.2,17857.2
2023-02-13,09:16:00,17862.9,10:05:00,15:25:00,17758.9,17766.8
2023-02-14,09:16:00,17820.5,15:25:00,12:52:00,17926.1,17923.8
2023-02-15,09:16:00,17892.5,15:25:00,15:01:00,18028.1,17993.8
2023-02-16,09:16:00,18106.1,15:25:00,15:25:00,18022.2,18022.2
2023-02-17,09:16:00,17969.2,15:25:00,15:25:00,17946.3,17946.3
2023-02-20,09:16:00,17937.4,14:18:00,15:25:00,17835.9,17851.8
2023-02-21,09:16:00,17879.5,15:25:00,15:25:00,17839.9,17839.9
2023-02-22,09:16:00,17765.9,10:27:00,15:25:00,17663.6,17554.9
2023-02-23,09:16:00,17541.8,15:25:00,15:25:00,17515.8,17515.8
2023-02-24,09:16:00,17574.0,12:19:00,15:25:00,17470.6,17469.5
2023-02-27,09:16:00,17387.7,15:25:00,15:25:00,17405.2,17405.2
2023-02-28,09:16:00,17381.4,14:06:00,15:25:00,17275.2,17301.8
2023-03-01,09:16:00,17380.8,15:25:00,15:25:00,17455.1,17455.1
2023-03-02,09:16:00,17435.1,13:33:00,15:25:00,17334.3,17316.9
2023-03-03,09:16:00,17451.3,15:25:00,10:47:00,17588.7,17551.6
2023-03-06,09:16:00,17719.5,15:25:00,15:25:00,17719.3,17719.3
2023-03-08,09:16:00,17616.4,15:25:00,14:31:00,17763.2,17717.2
2023-03-09,09:16:00,17745.8,13:38:00,15:25:00,17638.6,17586.6
2023-03-10,09:16:00,17408.3,15:25:00,15:25:00,17421.6,17421.6
2023-03-13,09:16:00,17455.8,11:53:00,15:25:00,17353.1,17189.2
2023-03-14,09:16:00,17124.8,13:15:00,15:25:00,17022.7,17050.2
2023-03-15,09:16:00,17206.9,11:05:00,15:25:00,17099.6,16968.7
2023-03-16,09:16:00,16938.9,15:25:00,11:09:00,16994.5,17039.0
2023-03-17,09:16:00,17129.1,11:14:00,15:25:00,17028.6,17092.7
2023-03-20,09:16:00,16988.2,10:19:00,15:25:00,16887.8,17003.7
2023-03-21,09:16:00,17047.8,15:25:00,15:25:00,17105.6,17105.6
2023-03-22,09:16:00,17180.2,15:25:00,15:25:00,17150.4,17150.4
2023-03-23,09:16:00,17074.6,15:25:00,12:33:00,17075.5,17178.6
2023-03-24,09:16:00,17091.1,14:29:00,15:25:00,16983.4,16925.2
2023-03-27,09:16:00,16972.3,15:25:00,14:23:00,16971.9,17073.9
2023-03-28,09:16:00,17044.1,10:56:00,15:25:00,16938.6,16955.7
2023-03-29,09:16:00,17008.2,15:25:00,15:23:00,17115.3,17111.9
2023-03-31,09:16:00,17244.6,15:25:00,13:45:00,17356.9,17348.8
2023-04-03,09:16:00,17391.8,15:25:00,15:25:00,17402.1,17402.1
2023-04-05,09:16:00,17442.1,15:25:00,13:30:00,17565.2,17542.3
2023-04-06,09:16:00,17527.8,15:25:00,12:53:00,17602.2,17628.0
2023-04-10,09:16:00,17642.9,15:25:00,15:25:00,17623.6,17623.6
2023-04-11,09:16:00,17689.4,15:25:00,15:25:00,17728.7,17728.7
2023-04-12,09:16:00,17737.3,15:25:00,15:25:00,17820.8,17820.8
2023-04-13,09:16:00,17793.3,15:25:00,15:25:00,17836.2,17836.2
2023-04-17,09:16:00,17699.6,09:57:00,15:25:00,17598.3,17706.8
2023-04-18,09:16:00,17735.8,13:40:00,15:25:00,17629.8,17658.4
2023-04-19,09:16:00,17648.5,15:25:00,15:25:00,17616.1,17616.1
2023-04-20,09:16:00,17619.6,15:25:00,15:25:00,17625.4,17625.4
2023-04-21,09:16:00,17652.7,15:25:00,15:25:00,17617.2,17617.2
2023-04-24,09:16:00,17663.7,15:25:00,15:25:00,17750.8,17750.8
2023-04-25,09:16:00,17739.9,15:25:00,15:25:00,17765.8,17765.8
2023-04-26,09:16:00,17765.1,15:25:00,15:25:00,17826.5,17826.5
2023-04-27,09:16:00,17812.7,15:25:00,15:10:00,17928.5,17912.7
2023-04-28,09:16:00,17937.8,15:25:00,15:02:00,18081.2,18038.3
2023-05-02,09:16:00,18132.7,15:25:00,15:25:00,18145.2,18145.2
2023-05-03,09:16:00,18072.3,15:25:00,15:25:00,18092.6,18092.6
2023-05-04,09:16:00,18102.8,15:25:00,14:24:00,18250.2,18205.8
2023-05-05,09:16:00,18149.9,15:25:00,15:25:00,18066.2,18066.2
2023-05-08,09:16:00,18149.7,15:25:00,11:37:00,18280.2,18249.8
2023-05-09,09:16:00,18298.4,15:25:00,15:25:00,18260.3,18260.3
2023-05-10,09:16:00,18304.7,15:25:00,15:25:00,18315.8,18315.8
2023-05-11,09:16:00,18333.4,15:25:00,15:25:00,18306.9,18306.9
2023-05-12,09:16:00,18250.6,15:25:00,15:25:00,18316.2,18316.2
2023-05-15,09:16:00,18353.4,15:25:00,14:13:00,18388.9,18453.7
2023-05-16,09:16:00,18405.3,15:04:00,15:25:00,18304.2,18279.3
2023-05-17,09:16:00,18283.8,11:44:00,15:25:00,18181.9,18189.6
2023-05-18,09:16:00,18262.9,14:19:00,15:25:00,18155.6,18138.1
2023-05-19,09:16:00,18160.2,15:25:00,15:25:00,18205.9,18205.9
2023-05-22,09:16:00,18193.2,15:25:00,09:50:00,18302.6,18293.8
2023-05-23,09:16:00,18364.3,15:25:00,15:25:00,18328.8,18328.8
2023-05-24,09:16:00,18289.7,15:25:00,11:21:00,18290.8,18391.2
2023-05-25,09:16:00,18268.4,15:25:00,15:25:00,18329.3,18329.3
2023-05-26,09:16:00,18353.8,15:25:00,13:45:00,18495.7,18456.1
2023-05-29,09:16:00,18617.9,15:25:00,15:25:00,18596.8,18596.8
2023-05-30,09:16:00,18588.6,15:25:00,15:25:00,18645.4,18645.4
2023-05-31,09:16:00,18587.3,12:33:00,15:25:00,18485.4,18543.4
2023-06-01,09:16:00,18550.6,15:25:00,15:25:00,18484.2,18484.2
2023-06-02,09:16:00,18558.2,15:25:00,15:25:00,18525.6,18525.6
2023-06-05,09:16:00,18628.9,15:25:00,15:25:00,18598.2,18598.2
2023-06-06,09:16:00,18591.0,15:25:00,15:25:00,18617.8,18617.8
2023-06-07,09:16:00,18665.5,15:25:00,15:25:00,18734.4,18734.4
2023-06-08,09:16:00,18738.3,14:58:00,15:25:00,18636.0,18637.7
2023-06-09,09:16:00,18662.1,14:23:00,15:25:00,18560.6,18558.6
2023-06-12,09:16:00,18600.7,15:25:00,15:25:00,18606.4,18606.4
2023-06-13,09:16:00,18674.7,15:25:00,15:25:00,18723.9,18723.9
2023-06-14,09:16:00,18737.4,15:25:00,15:25:00,18751.6,18751.6
2023-06-15,09:16:00,18735.7,15:25:00,15:25:00,18683.0,18683.0
2023-06-16,09:16:00,18746.0,15:25:00,14:51:00,18819.6,18852.8
2023-06-19,09:16:00,18863.1,13:11:00,15:25:00,18762.6,18752.2
2023-06-20,09:16:00,18738.9,15:25:00,15:25:00,18836.3,18836.3
2023-06-21,09:16:00,18828.8,15:25:00,15:25:00,18853.9,18853.9
2023-06-22,09:16:00,18850.9,15:25:00,15:25:00,18772.6,18772.6
2023-06-23,09:16:00,18716.4,15:25:00,15:25:00,18658.9,18658.9
2023-06-26,09:16:00,18680.3,15:25:00,15:25:00,18692.3,18692.3
2023-06-27,09:16:00,18759.3,15:25:00,15:25:00,18819.2,18819.2
2023-06-28,09:16:00,18871.6,15:25:00,12:00:00,18983.1,18975.1
2023-06-30,09:16:00,19070.8,15:25:00,14:54:00,19198.4,19171.8
2023-07-03,09:16:00,19273.1,15:25:00,15:25:00,19340.6,19340.6
2023-07-04,09:16:00,19409.1,09:59:00,15:25:00,19308.7,19389.0
2023-07-05,09:16:00,19370.9,15:25:00,15:25:00,19412.5,19412.5
2023-07-06,09:16:00,19394.0,15:25:00,14:47:00,19496.9,19495.4
2023-07-07,09:16:00,19454.5,12:42:00,15:25:00,19351.9,19325.7
2023-07-10,09:16:00,19400.6,15:25:00,15:25:00,19361.2,19361.2
2023-07-11,09:16:00,19433.4,15:25:00,15:25:00,19446.1,19446.1
2023-07-12,09:16:00,19477.7,15:11:00,15:25:00,19375.5,19366.1
2023-07-13,09:16:00,19475.8,15:25:00,15:25:00,19433.2,19433.2
2023-07-14,09:16:00,19506.9,15:25:00,15:25:00,19590.3,19590.3
2023-07-17,09:16:00,19583.4,15:25:00,15:02:00,19723.8,19689.5
2023-07-18,09:16:00,19798.3,12:05:00,15:25:00,19696.1,19748.9
2023-07-19,09:16:00,19826.2,15:25:00,15:25:00,19838.6,19838.6
2023-07-20,09:16:00,19825.5,15:25:00,13:57:00,19982.0,19929.9
2023-07-21,09:16:00,19813.1,14:57:00,15:25:00,19711.9,19771.0
2023-07-24,09:16:00,19728.3,15:25:00,15:25:00,19668.9,19668.9
2023-07-25,09:16:00,19694.6,15:25:00,15:25:00,19679.4,19679.4
2023-07-26,09:16:00,19730.2,15:25:00,15:25:00,19777.2,19777.2
2023-07-27,09:16:00,19846.5,11:25:00,15:25:00,19745.3,19695.8
2023-07-28,09:16:00,19629.1,15:25:00,15:25:00,19637.8,19637.8
2023-07-31,09:16:00,19622.8,15:25:00,14:05:00,19756.7,19724.7
2023-08-01,09:16:00,19762.7,15:25:00,15:25:00,19733.2,19733.2
2023-08-02,09:16:00,19649.3,11:02:00,15:25:00,19548.2,19534.4
2023-08-03,09:16:00,19445.4,13:20:00,15:25:00,19341.8,19402.6
2023-08-04,09:16:00,19469.8,15:25:00,15:25:00,19513.3,19513.3
2023-08-07,09:16:00,19573.4,15:25:00,15:25:00,19599.7,19599.7
2023-08-08,09:16:00,19615.5,15:25:00,15:25:00,19572.6,19572.6
2023-08-09,09:16:00,19555.2,15:25:00,15:25:00,19636.2,19636.2
2023-08-10,09:16:00,19613.9,10:33:00,15:25:00,19508.5,19552.3
2023-08-11,09:16:00,19497.8,15:25:00,15:25:00,19434.1,19434.1
2023-08-14,09:16:00,19316.2,15:25:00,14:08:00,19423.8,19418.1
2023-08-16,09:16:00,19333.8,15:25:00,13:18:00,19458.3,19434.4
2023-08-17,09:16:00,19445.6,12:40:00,15:25:00,19344.9,19363.8
2023-08-18,09:16:00,19294.1,15:25:00,15:25:00,19302.4,19302.4
2023-08-21,09:16:00,19336.7,15:25:00,15:25:00,19384.8,19384.8
2023-08-22,09:16:00,19412.3,15:25:00,15:25:00,19391.2,19391.2
2023-08-23,09:16:00,19411.8,15:25:00,15:25:00,19446.8,19446.8
2023-08-24,09:16:00,19515.1,13:28:00,15:25:00,19412.9,19374.8
2023-08-25,09:16:00,19270.4,15:25:00,15:25:00,19246.1,19246.1
2023-08-28,09:16:00,19309.1,15:25:00,15:25:00,19304.4,19304.4
2023-08-29,09:16:00,19351.8,15:25:00,15:25:00,19355.0,19355.0
2023-08-30,09:16:00,19424.9,15:25:00,15:25:00,19344.7,19344.7
2023-08-31,09:16:00,19377.6,13:16:00,15:25:00,19277.0,19248.8
2023-09-01,09:16:00,19296.1,15:25:00,13:02:00,19435.7,19397.3
