Date,Entry Time,Entry Price,Exit Time Long,Exit Time Short,Exit Price Long,Exit Price Short,Slippage Long,Slippage Short,P&L Long,P&L Short,Total P&L
2019-05-24,09:16:00,11773.6,10:08:00,15:25:00,11673.3,11842.8,11.7736,11.7736,-3001.8400000000274,-2224.339999999973,-5226.18
2019-05-27,09:16:00,11827.8,15:25:00,11:37:00,11917.2,11928.2,11.8278,11.8278,1739.3050000000364,-3005.695000000036,-1266.3899999999996
2019-05-28,09:16:00,11920.8,15:25:00,15:25:00,11945.5,11945.5,11.9208,11.9208,119.48000000001821,-1115.5200000000182,-996.04
2019-05-29,09:16:00,11918.3,15:25:00,15:25:00,11867.2,11867.2,11.9183,11.9183,-1775.4574999999636,779.5424999999635,-995.9150000000001
2019-05-30,09:16:00,11875.7,15:25:00,15:25:00,11945.7,11945.7,11.8757,11.8757,1253.1074999999998,-2246.8925,-993.7850000000001
2019-05-31,09:16:00,12000.8,12:00:00,15:25:00,11839.4,11933.2,12.0008,12.0008,-4535.01999999999,1189.9799999999636,-3345.040000000027
2019-06-03,09:16:00,11930.4,15:25:00,14:00:00,12096.3,12041.5,11.9304,11.9304,3649.239999999991,-3275.7600000000093,373.4799999999818
2019-06-04,09:16:00,12053.0,15:25:00,15:25:00,12036.8,12036.8,12.053,12.053,-906.3250000000182,-96.32499999998183,-1002.6500000000001
2019-06-06,09:16:00,12003.7,13:29:00,15:25:00,11903.0,11845.7,12.0037,12.0037,-3017.592500000018,3449.9075,432.31499999998186
2019-06-07,09:16:00,11836.2,15:25:00,15:25:00,11857.7,11857.7,11.836200000000002,11.836200000000002,41.59499999999997,-1033.4050000000002,-991.8100000000002
2019-06-10,09:16:00,11956.7,15:25:00,15:25:00,11935.2,11935.2,11.956700000000001,11.956700000000001,-1036.4175,38.58249999999995,-997.835
2019-06-11,09:16:00,11953.8,15:25:00,15:25:00,11963.8,11963.8,11.9538,11.9538,-248.84499999999997,-748.845,-997.69
2019-06-12,09:16:00,11928.0,15:25:00,15:25:00,11917.0,11917.0,11.928,11.928,-773.2,-223.20000000000002,-996.4000000000001
2019-06-13,09:16:00,11869.5,15:25:00,15:25:00,11912.8,11912.8,11.8695,11.8695,585.7624999999817,-1579.2374999999818,-993.475
2019-06-14,09:16:00,11901.5,15:25:00,15:25:00,11813.7,11813.7,11.9015,11.9015,-2692.5374999999817,1697.462499999982,-995.0749999999998
2019-06-17,09:16:00,11803.0,13:54:00,15:25:00,11702.5,11668.5,11.803,11.803,-3007.575,2867.425,-140.14999999999964
2019-06-18,09:16:00,11703.7,15:25:00,15:25:00,11701.3,11701.3,11.703700000000001,11.703700000000001,-552.5925000000364,-432.59249999996365,-985.185
2019-06-19,09:16:00,11760.9,14:33:00,15:25:00,11657.0,11710.5,11.7609,11.7609,-3091.522499999991,765.9774999999909,-2325.545
2019-06-20,09:16:00,11668.9,15:25:00,14:04:00,11834.7,11770.0,11.6689,11.6689,3653.277500000027,-3019.2225000000094,634.0550000000176
2019-06-21,09:16:00,11780.9,15:25:00,15:25:00,11731.2,11731.2,11.780899999999999,11.780899999999999,-1737.0224999999728,747.9774999999727,-989.0450000000001
2019-06-24,09:16:00,11751.5,15:25:00,15:25:00,11708.1,11708.1,11.7515,11.7515,-1578.7874999999908,591.2124999999909,-987.5749999999999
2019-06-25,09:16:00,11657.1,15:25:00,13:27:00,11783.5,11757.3,11.6571,11.6571,2668.572499999991,-2996.4274999999725,-327.8549999999814
2019-06-26,09:16:00,11780.4,15:25:00,15:25:00,11842.8,11842.8,11.7804,11.7804,1065.489999999991,-2054.509999999991,-989.0200000000002
2019-06-27,09:16:00,11868.4,15:25:00,15:25:00,11845.7,11845.7,11.8684,11.8684,-1064.2099999999728,70.78999999997274,-993.4200000000001
2019-06-28,09:16:00,11865.8,15:25:00,15:25:00,11789.8,11789.8,11.8658,11.8658,-2396.645,1403.3549999999998,-993.2900000000002
2019-07-01,09:16:00,11851.8,15:25:00,15:25:00,11862.9,11862.9,11.851799999999999,11.851799999999999,-218.79499999999086,-773.795000000009,-992.5899999999999
2019-07-02,09:16:00,11867.5,15:25:00,15:25:00,11912.0,11912.0,11.8675,11.8675,615.8125,-1609.1875,-993.375
2019-07-03,09:16:00,11900.4,15:25:00,15:25:00,11918.5,11918.5,11.9004,11.9004,-45.009999999990896,-950.0100000000091,-995.02
2019-07-04,09:16:00,11935.3,15:25:00,15:25:00,11943.1,11943.1,11.9353,11.9353,-303.3824999999727,-693.3825000000272,-996.7649999999999
2019-07-05,09:16:00,11979.0,13:05:00,15:25:00,11873.0,11805.7,11.979000000000001,11.979000000000001,-3149.475,3833.0249999999814,683.5499999999815
2019-07-08,09:16:00,11714.2,11:09:00,15:25:00,11609.0,11565.8,11.714200000000002,11.714200000000002,-3122.855000000018,3217.1450000000364,94.29000000001815
2019-07-09,09:16:00,11488.2,15:25:00,15:25:00,11557.6,11557.6,11.4882,11.4882,1247.794999999991,-2222.204999999991,-974.4099999999999
2019-07-10,09:16:00,11551.2,15:25:00,15:25:00,11496.5,11496.5,11.551200000000001,11.551200000000001,-1856.280000000018,878.7200000000182,-977.5599999999997
2019-07-11,09:16:00,11539.6,15:25:00,15:25:00,11576.0,11576.0,11.5396,11.5396,421.5099999999909,-1398.489999999991,-976.98
2019-07-12,09:16:00,11599.8,15:25:00,15:25:00,11554.9,11554.9,11.5998,11.5998,-1612.494999999991,632.5049999999909,-979.9900000000001
2019-07-15,09:16:00,11573.7,15:25:00,15:25:00,11591.7,11591.7,11.5737,11.5737,-39.3425,-939.3425000000001,-978.6850000000001
2019-07-16,09:16:00,11578.0,15:25:00,15:25:00,11663.2,11663.2,11.578,11.578,1640.5500000000181,-2619.4500000000185,-978.9000000000003
2019-07-17,09:16:00,11656.2,15:25:00,15:25:00,11687.0,11687.0,11.6562,11.6562,278.59499999998184,-1261.4049999999818,-982.81
2019-07-18,09:16:00,11665.0,15:25:00,15:25:00,11600.0,11600.0,11.665000000000001,11.665000000000001,-2116.625,1133.375,-983.25
2019-07-19,09:16:00,11629.5,10:07:00,15:25:00,11526.0,11424.3,11.6295,11.6295,-3078.2375,4639.262500000018,1561.0250000000178
2019-07-22,09:16:00,11364.4,15:25:00,15:25:00,11341.3,11341.3,11.3644,11.3644,-1061.6100000000092,93.39000000000908,-968.2200000000001
2019-07-23,09:16:00,11354.8,15:25:00,15:25:00,11335.1,11335.1,11.3548,11.3548,-976.3699999999726,8.629999999972739,-967.7399999999999
2019-07-24,09:16:00,11354.6,10:02:00,15:25:00,11254.0,11275.9,11.354600000000001,11.354600000000001,-2998.8650000000093,1483.635000000018,-1515.2299999999914
2019-07-25,09:16:00,11276.7,15:25:00,15:25:00,11261.3,11261.3,11.276700000000002,11.276700000000002,-866.9175000000364,-96.91749999996367,-963.835
2019-07-26,09:16:00,11249.5,15:25:00,15:25:00,11287.6,11287.6,11.2495,11.2495,471.26250000000914,-1433.737500000009,-962.4749999999999
2019-07-29,09:16:00,11297.1,11:44:00,15:25:00,11192.7,11191.5,11.2971,11.2971,-3092.4274999999907,2157.5725000000093,-934.8549999999814
2019-07-30,09:16:00,11197.6,14:52:00,15:25:00,11085.1,11086.9,11.197600000000001,11.197600000000001,-3292.44,2287.560000000018,-1004.8799999999819
2019-07-31,09:16:00,11042.2,15:25:00,15:25:00,11112.0,11112.0,11.042200000000001,11.042200000000001,1268.9449999999817,-2221.054999999982,-952.1100000000004
2019-08-01,09:16:00,11042.5,14:00:00,15:25:00,10937.5,10990.2,11.0425,11.0425,-3101.0625,831.4374999999818,-2269.625000000018
2019-08-02,09:16:00,10920.1,15:25:00,13:55:00,10991.2,11020.9,10.920100000000001,10.920100000000001,1304.497500000009,-2993.002499999982,-1688.5049999999728
2019-08-05,09:16:00,10853.2,15:25:00,15:25:00,10865.2,10865.2,10.853200000000001,10.853200000000001,-171.33000000000004,-771.33,-942.6600000000001
2019-08-06,09:16:00,10876.2,15:25:00,14:06:00,10934.2,10982.5,10.8762,10.8762,978.095,-3129.4049999999816,-2151.3099999999813
2019-08-07,09:16:00,10945.2,15:25:00,15:25:00,10847.0,10847.0,10.945200000000002,10.945200000000002,-2928.6300000000183,1981.370000000018,-947.2600000000002
2019-08-08,09:16:00,10905.5,15:25:00,14:41:00,11044.5,11008.4,10.9055,10.9055,3002.3625,-3045.137499999991,-42.774999999990996
2019-08-09,09:16:00,11067.8,15:25:00,12:14:00,11106.5,11167.8,11.0678,11.0678,490.80500000001825,-2976.695,-2485.889999999982
2019-08-13,09:16:00,11077.5,14:43:00,15:25:00,10968.5,10912.6,11.0775,11.0775,-3201.9375,3645.5624999999914,443.62499999999136
2019-08-14,09:16:00,10966.5,15:25:00,13:39:00,11011.8,11067.6,10.9665,10.9665,658.3374999999819,-3001.662500000009,-2343.325000000027
2019-08-16,09:16:00,10956.7,15:25:00,13:16:00,11043.2,11059.2,10.956700000000001,10.956700000000001,1688.5825,-3036.4175,-1347.835
2019-08-19,09:16:00,11106.2,15:25:00,15:25:00,11055.7,11055.7,11.106200000000001,11.106200000000001,-1740.155,784.845,-955.31
2019-08-20,09:16:00,11042.2,15:25:00,15:25:00,11025.0,11025.0,11.042200000000001,11.042200000000001,-906.0550000000183,-46.054999999981845,-952.1100000000001
2019-08-21,09:16:00,11003.0,15:25:00,15:25:00,10916.1,10916.1,11.003,11.003,-2647.5749999999907,1697.4249999999909,-950.1499999999999
2019-08-22,09:16:00,10886.1,14:06:00,15:25:00,10775.8,10731.2,10.8861,10.8861,-3229.6525000000274,3400.3474999999908,170.69499999996333
2019-08-23,09:16:00,10671.2,15:25:00,10:37:00,10838.0,10771.3,10.6712,10.6712,3703.219999999982,-2969.2799999999634,733.9400000000187
2019-08-26,09:16:00,10943.0,09:45:00,14:15:00,10826.7,11044.5,10.943,10.943,-3381.0749999999816,-3011.075,-6392.149999999981
2019-08-27,09:16:00,11091.5,15:25:00,15:25:00,11118.3,11118.3,11.0915,11.0915,192.7124999999818,-1147.2874999999817,-954.5749999999999
2019-08-28,09:16:00,11091.6,14:17:00,15:25:00,10989.6,11045.8,11.091600000000001,11.091600000000001,-3027.29,667.7100000000273,-2359.5799999999726
2019-08-29,09:16:00,10990.0,15:25:00,15:25:00,10954.0,10954.0,10.99,10.99,-1374.75,425.25,-949.5
2019-08-30,09:16:00,10990.8,11:23:00,15:25:00,10889.8,11037.8,10.9908,10.9908,-2999.77,-1649.77,-4649.54
2019-09-03,09:16:00,10920.5,15:01:00,15:25:00,10820.1,10776.2,10.9205,10.9205,-2983.012499999991,3134.4874999999815,151.47499999999036
2019-09-04,09:16:00,10809.5,15:25:00,15:25:00,10835.7,10835.7,10.8095,10.8095,184.76250000001818,-1125.2375000000181,-940.4749999999999
2019-09-05,09:16:00,10889.8,15:25:00,15:25:00,10848.2,10848.2,10.8898,10.8898,-1512.2449999999637,567.7549999999636,-944.4900000000001
2019-09-06,09:16:00,10879.7,15:25:00,15:25:00,10944.0,10944.0,10.879700000000001,10.879700000000001,1135.5074999999817,-2079.492499999982,-943.9850000000004
2019-09-09,09:16:00,10896.2,15:25:00,10:31:00,11005.0,11001.0,10.8962,10.8962,2247.594999999982,-3092.4049999999816,-844.8099999999995
2019-09-11,09:16:00,11023.4,15:25:00,15:25:00,11026.4,11026.4,11.0234,11.0234,-400.58500000000004,-550.585,-951.1700000000001
2019-09-12,09:16:00,11063.3,15:25:00,15:25:00,10984.4,10984.4,11.0633,11.0633,-2449.082499999991,1495.917499999991,-953.165
2019-09-13,09:16:00,10970.1,15:25:00,15:04:00,11082.3,11070.4,10.9701,10.9701,2330.7474999999727,-2981.752499999982,-651.0050000000092
2019-09-16,09:16:00,11018.2,15:25:00,15:25:00,11003.6,11003.6,11.0182,11.0182,-840.4550000000091,-110.45499999999092,-950.9100000000001
2019-09-17,09:16:00,10971.5,13:25:00,15:25:00,10865.8,10822.4,10.9715,10.9715,-3116.7875000000186,3253.212500000009,136.42499999999063
2019-09-18,09:16:00,10866.7,15:25:00,15:25:00,10842.5,10842.5,10.866700000000002,10.866700000000002,-1076.6675000000182,133.33250000001817,-943.335
2019-09-19,09:16:00,10808.0,13:08:00,15:25:00,10705.5,10702.7,10.808,10.808,-3032.7,2162.299999999982,-870.4000000000178
2019-09-20,09:16:00,10714.6,15:25:00,10:47:00,11264.8,10823.2,10.7146,10.7146,13287.134999999973,-3182.8650000000093,10104.269999999964
2019-09-24,09:16:00,11589.7,15:25:00,15:25:00,11588.1,11588.1,11.5897,11.5897,-529.7425000000092,-449.7424999999909,-979.4850000000001
2019-09-25,09:16:00,11530.4,14:34:00,15:25:00,11424.3,11441.2,11.5304,11.5304,-3140.7600000000093,1741.7399999999727,-1399.0200000000366
2019-09-26,09:16:00,11491.9,15:25:00,10:22:00,11581.5,11596.4,11.4919,11.4919,1752.702500000009,-3099.7975,-1347.0949999999912
2019-09-27,09:16:00,11520.4,15:25:00,15:25:00,11513.0,11513.0,11.5204,11.5204,-673.0099999999909,-303.0100000000091,-976.02
2019-09-30,09:16:00,11492.7,15:25:00,15:25:00,11479.3,11479.3,11.492700000000001,11.492700000000001,-822.3175000000364,-152.31749999996364,-974.635
2019-10-01,09:16:00,11543.3,10:01:00,15:25:00,11440.5,11372.0,11.5433,11.5433,-3058.582499999982,3793.9174999999823,735.3350000000005
2019-10-03,09:16:00,11275.0,15:25:00,15:25:00,11316.2,11316.2,11.275,11.275,548.1250000000182,-1511.8750000000182,-963.75
2019-10-04,09:16:00,11374.8,12:03:00,15:25:00,11269.6,11167.5,11.374799999999999,11.374799999999999,-3114.3699999999726,4698.129999999982,1583.7600000000093
2019-10-07,09:16:00,11177.1,15:25:00,15:25:00,11115.5,11115.5,11.177100000000001,11.177100000000001,-2019.4275000000089,1060.572500000009,-958.8549999999998
2019-10-09,09:16:00,11127.7,15:25:00,12:54:00,11316.8,11231.8,11.1277,11.1277,4249.3074999999635,-3080.6924999999637,1168.6149999999998
2019-10-10,09:16:00,11280.5,15:25:00,15:25:00,11245.2,11245.2,11.2805,11.2805,-1364.5124999999819,400.48749999998176,-964.0250000000001
2019-10-11,09:16:00,11288.5,15:25:00,15:25:00,11299.5,11299.5,11.2885,11.2885,-207.21250000000003,-757.2125,-964.425
2019-10-14,09:16:00,11333.8,15:25:00,15:25:00,11333.5,11333.5,11.3338,11.3338,-490.84499999998184,-475.8450000000182,-966.69
2019-10-15,09:16:00,11355.2,15:25:00,14:18:00,11427.2,11455.5,11.355200000000002,11.355200000000002,1316.12,-2991.379999999982,-1675.259999999982
2019-10-16,09:16:00,11462.8,15:25:00,15:25:00,11471.0,11471.0,11.4628,11.4628,-281.5699999999818,-691.5700000000182,-973.1400000000001
2019-10-17,09:16:00,11449.7,15:25:00,13:58:00,11583.0,11552.3,11.449700000000002,11.449700000000002,2846.2574999999815,-3051.242499999964,-204.9849999999824
2019-10-18,09:16:00,11560.6,15:25:00,13:51:00,11663.0,11664.8,11.5606,11.5606,2070.984999999991,-3094.0149999999726,-1023.0299999999816
2019-10-22,09:16:00,11669.7,15:25:00,15:25:00,11595.7,11595.7,11.6697,11.6697,-2341.7425000000003,1358.2575,-983.4850000000004
2019-10-23,09:16:00,11591.2,15:25:00,15:25:00,11612.8,11612.8,11.5912,11.5912,50.21999999996359,-1029.7799999999636,-979.56
2019-10-24,09:16:00,11666.4,13:17:00,15:25:00,11564.2,11580.0,11.6664,11.6664,-3046.6599999999726,1668.339999999991,-1378.3199999999815
2019-10-25,09:16:00,11588.3,15:25:00,15:25:00,11579.7,11579.7,11.5883,11.5883,-704.7074999999636,-274.70750000003636,-979.415
2019-10-29,09:16:00,11635.5,15:25:00,10:59:00,11794.2,11736.0,11.6355,11.6355,3476.612500000018,-3003.3875000000003,473.22500000001764
2019-10-30,09:16:00,11821.5,15:25:00,15:25:00,11851.7,11851.7,11.8215,11.8215,259.46250000001817,-1250.537500000018,-991.0749999999999
2019-10-31,09:16:00,11888.1,15:25:00,15:25:00,11873.7,11873.7,11.888100000000001,11.888100000000001,-857.2024999999909,-137.20250000000914,-994.405
2019-11-01,09:16:00,11884.2,15:25:00,15:25:00,11893.9,11893.9,11.884200000000002,11.884200000000002,-254.60500000002733,-739.6049999999727,-994.21
2019-11-04,09:16:00,11943.0,15:25:00,15:25:00,11937.5,11937.5,11.943,11.943,-636.0749999999999,-361.075,-997.1499999999999
2019-11-05,09:16:00,11941.9,15:25:00,15:25:00,11922.0,11922.0,11.9419,11.9419,-996.0474999999909,-1.0475000000091086,-997.095
2019-11-06,09:16:00,11892.0,15:25:00,14:02:00,11961.0,11993.3,11.892,11.892,1227.7,-3029.7999999999815,-1802.0999999999815
2019-11-07,09:16:00,11998.8,15:25:00,15:25:00,12018.0,12018.0,11.9988,11.9988,-19.96999999998178,-979.9700000000182,-999.94
2019-11-08,09:16:00,11974.0,15:25:00,15:25:00,11905.5,11905.5,11.974,11.974,-2211.8500000000004,1213.1499999999999,-998.7000000000005
2019-11-11,09:16:00,11881.8,15:25:00,15:25:00,11913.5,11913.5,11.8818,11.8818,295.45500000001823,-1289.5450000000183,-994.09
2019-11-13,09:16:00,11907.2,15:25:00,15:25:00,11836.9,11836.9,11.907200000000001,11.907200000000001,-2255.1800000000276,1259.8200000000272,-995.3600000000004
2019-11-14,09:16:00,11834.4,15:25:00,15:25:00,11867.2,11867.2,11.8344,11.8344,324.14000000002727,-1315.8600000000274,-991.7200000000001
2019-11-15,09:16:00,11908.7,15:25:00,15:25:00,11887.9,11887.9,11.908700000000001,11.908700000000001,-1017.7175000000274,22.282500000027255,-995.4350000000002
2019-11-18,09:16:00,11931.5,15:25:00,15:25:00,11890.1,11890.1,11.9315,11.9315,-1533.2874999999908,536.7124999999909,-996.5749999999999
2019-11-19,09:16:00,11897.5,15:25:00,15:25:00,11956.5,11956.5,11.8975,11.8975,977.5625,-1972.4375000000002,-994.8750000000002
2019-11-20,09:16:00,11977.3,15:25:00,15:25:00,11990.3,11990.3,11.9773,11.9773,-174.4325,-824.4325,-998.865
2019-11-21,09:16:00,11996.8,15:25:00,15:25:00,11968.7,11968.7,11.9968,11.9968,-1202.4199999999637,202.5799999999636,-999.8400000000001
2019-11-22,09:16:00,11954.8,15:25:00,15:25:00,11914.5,11914.5,11.954799999999999,11.954799999999999,-1506.3699999999817,508.6299999999818,-997.7399999999999
2019-11-25,09:16:00,11937.6,15:25:00,13:31:00,12079.7,12040.3,11.9376,11.9376,3054.060000000009,-3065.9399999999728,-11.87999999996373
2019-11-26,09:16:00,12122.7,14:38:00,15:25:00,12021.8,12034.2,12.122700000000002,12.122700000000002,-3025.5675000000365,1709.4325,-1316.1350000000366
2019-11-27,09:16:00,12089.0,15:25:00,15:25:00,12109.0,12109.0,12.089,12.089,-2.2250000000000227,-1002.2249999999999,-1004.4499999999999
2019-11-28,09:16:00,12121.0,15:25:00,15:25:00,12156.4,12156.4,12.121,12.121,381.9749999999908,-1388.024999999991,-1006.0500000000002
2019-11-29,09:16:00,12116.1,15:25:00,15:25:00,12055.4,12055.4,12.116100000000001,12.116100000000001,-2020.4025000000183,1014.597500000018,-1005.8050000000003
2019-12-02,09:16:00,12078.0,15:25:00,15:25:00,12058.2,12058.2,12.078,12.078,-996.9499999999817,-6.9500000000181785,-1003.8999999999999
2019-12-03,09:16:00,12033.2,15:25:00,15:25:00,11999.5,11999.5,12.0332,12.0332,-1343.3300000000181,341.67000000001815,-1001.66
2019-12-04,09:16:00,11958.7,15:25:00,15:25:00,12038.2,12038.2,11.9587,11.9587,1488.5325000000003,-2486.4674999999997,-997.9349999999995
2019-12-05,09:16:00,12059.5,15:25:00,15:25:00,12006.0,12006.0,12.0595,12.0595,-1838.9875,836.0125,-1002.9749999999999
2019-12-06,09:16:00,12045.9,13:53:00,15:25:00,11944.1,11918.4,12.0459,12.0459,-3046.147499999982,2686.3525,-359.7949999999819
2019-12-09,09:16:00,11930.0,15:25:00,15:25:00,11937.1,11937.1,11.93,11.93,-320.7499999999909,-675.7500000000091,-996.5
2019-12-10,09:16:00,11932.2,15:25:00,15:25:00,11859.2,11859.2,11.932200000000002,11.932200000000002,-2323.305,1326.695,-996.6099999999999
2019-12-11,09:16:00,11880.5,15:25:00,15:25:00,11917.5,11917.5,11.8805,11.8805,427.98750000000007,-1422.0125,-994.025
2019-12-12,09:16:00,11949.2,15:25:00,15:25:00,11965.8,11965.8,11.949200000000001,11.949200000000001,-83.73000000003641,-913.7299999999636,-997.46
2019-12-13,09:16:00,12042.2,15:25:00,15:25:00,12082.5,12082.5,12.042200000000001,12.042200000000001,506.44499999998175,-1508.5549999999819,-1002.1100000000001
2019-12-16,09:16:00,12122.7,15:25:00,15:25:00,12056.7,12056.7,12.122700000000002,12.122700000000002,-2153.0675,1146.9325,-1006.1350000000002
2019-12-17,09:16:00,12076.0,15:25:00,15:25:00,12178.2,12178.2,12.076,12.076,2053.1000000000186,-3056.900000000018,-1003.7999999999993
2019-12-18,09:16:00,12176.8,15:25:00,15:25:00,12231.4,12231.4,12.1768,12.1768,860.580000000009,-1869.4200000000092,-1008.8400000000001
2019-12-19,09:16:00,12207.7,15:25:00,15:25:00,12259.8,12259.8,12.2077,12.2077,797.3074999999635,-1807.6924999999637,-1010.3850000000002
2019-12-20,09:16:00,12257.8,15:25:00,15:25:00,12270.2,12270.2,12.2578,12.2578,-196.4449999999636,-816.4450000000363,-1012.8899999999999
2019-12-23,09:16:00,12257.6,15:25:00,15:25:00,12270.8,12270.8,12.2576,12.2576,-176.44000000002728,-836.4399999999728,-1012.8800000000001
2019-12-24,09:16:00,12268.4,15:25:00,15:25:00,12209.8,12209.8,12.2684,12.2684,-1971.7100000000091,958.2900000000091,-1013.4200000000001
2019-12-26,09:16:00,12220.5,15:25:00,15:25:00,12128.8,12128.8,12.2205,12.2205,-2798.012500000018,1786.9875000000181,-1011.0249999999999
2019-12-27,09:16:00,12174.1,15:25:00,15:25:00,12252.6,12252.6,12.174100000000001,12.174100000000001,1458.1475,-2466.8525,-1008.7049999999999
2019-12-30,09:16:00,12274.0,15:25:00,15:25:00,12257.5,12257.5,12.274000000000001,12.274000000000001,-919.35,-94.35000000000002,-1013.7
2019-12-31,09:16:00,12235.0,15:25:00,15:25:00,12178.5,12178.5,12.235,12.235,-1918.375,906.625,-1011.75
2020-01-01,09:16:00,12206.8,15:25:00,15:25:00,12187.5,12187.5,12.2068,12.2068,-987.6699999999819,-22.670000000018177,-1010.34
2020-01-02,09:16:00,12210.4,15:25:00,15:25:00,12281.5,12281.5,12.2104,12.2104,1272.240000000009,-2282.760000000009,-1010.5199999999998
2020-01-03,09:16:00,12237.9,15:25:00,15:25:00,12230.2,12230.2,12.2379,12.2379,-698.4474999999727,-313.4475000000273,-1011.895
2020-01-06,09:16:00,12133.6,11:43:00,15:25:00,12033.6,11997.3,12.133600000000001,12.133600000000001,-3003.34,2904.160000000027,-99.179999999973
2020-01-07,09:16:00,12120.2,13:22:00,15:25:00,12018.2,12064.4,12.1202,12.1202,-3053.005,891.9950000000274,-2161.009999999973
2020-01-08,09:16:00,11948.9,15:25:00,15:25:00,12025.5,12025.5,11.9489,11.9489,1416.2775000000092,-2413.722500000009,-997.4449999999997
2020-01-09,09:16:00,12159.5,15:25:00,15:25:00,12216.7,12216.7,12.1595,12.1595,926.0125000000182,-1933.9875000000181,-1007.9749999999999
2020-01-10,09:16:00,12258.2,15:25:00,15:25:00,12257.5,12257.5,12.2582,12.2582,-523.9550000000181,-488.9549999999818,-1012.9099999999999
2020-01-13,09:16:00,12315.3,15:25:00,15:25:00,12331.5,12331.5,12.315299999999999,12.315299999999999,-102.88249999998177,-912.8825000000182,-1015.765
2020-01-14,09:16:00,12309.3,15:25:00,15:25:00,12359.7,12359.7,12.3093,12.3093,752.2675000000364,-1767.7325000000365,-1015.465
2020-01-15,09:16:00,12326.5,15:25:00,15:25:00,12347.0,12347.0,12.326500000000001,12.326500000000001,4.337499999999977,-1020.6625,-1016.325
2020-01-16,09:16:00,12363.5,15:25:00,15:25:00,12356.0,12356.0,12.3635,12.3635,-696.5875000000001,-321.5875,-1018.1750000000001
2020-01-17,09:16:00,12331.2,15:25:00,15:25:00,12353.5,12353.5,12.3312,12.3312,49.21999999998178,-1065.779999999982,-1016.5600000000002
2020-01-20,09:16:00,12380.9,12:45:00,15:25:00,12277.3,12227.5,12.3809,12.3809,-3099.522500000009,3325.477499999991,225.95499999998174
2020-01-21,09:16:00,12165.8,15:25:00,15:25:00,12166.8,12166.8,12.165799999999999,12.165799999999999,-479.145,-529.145,-1008.29
2020-01-22,09:16:00,12219.0,14:04:00,15:25:00,12115.2,12105.5,12.219,12.219,-3100.4749999999817,2332.025,-768.4499999999816
2020-01-23,09:16:00,12101.6,15:25:00,15:25:00,12178.6,12178.6,12.101600000000001,12.101600000000001,1422.4599999999998,-2427.54,-1005.0800000000002
2020-01-24,09:16:00,12189.2,15:25:00,15:25:00,12246.4,12246.4,12.189200000000001,12.189200000000001,925.2699999999727,-1934.7299999999727,-1009.46
2020-01-27,09:16:00,12189.5,15:25:00,15:25:00,12113.0,12113.0,12.1895,12.1895,-2417.2374999999997,1407.7625,-1009.4749999999997
2020-01-28,09:16:00,12130.2,14:52:00,15:25:00,12028.7,12062.5,12.1302,12.1302,-3040.755,1189.245000000018,-1851.509999999982
2020-01-29,09:16:00,12116.5,15:25:00,15:25:00,12132.3,12132.3,12.1165,12.1165,-107.9125000000182,-897.9124999999818,-1005.825
2020-01-30,09:16:00,12098.7,15:25:00,15:25:00,12021.7,12021.7,12.098700000000001,12.098700000000001,-2427.4675,1422.5324999999998,-1004.9350000000004
2020-01-31,09:16:00,12074.5,11:33:00,15:25:00,11973.8,11959.5,12.0745,12.0745,-3019.3625000000184,2373.1375,-646.2250000000186
2020-02-01,09:16:00,11905.2,13:28:00,11:12:00,11804.8,12007.0,11.9052,11.9052,-3007.6300000000365,-3042.629999999982,-6050.260000000018
2020-02-03,09:16:00,11648.4,15:25:00,10:55:00,11715.9,11748.6,11.6484,11.6484,1196.29,-2996.210000000018,-1799.9200000000183
2020-02-04,09:16:00,11798.0,15:25:00,10:55:00,11975.3,11901.2,11.798,11.798,3937.549999999982,-3074.950000000018,862.599999999964
2020-02-05,09:16:00,11965.0,15:25:00,14:15:00,12092.6,12070.2,11.965,11.965,2690.875000000009,-3129.125000000018,-438.2500000000091
2020-02-06,09:16:00,12132.8,15:25:00,15:25:00,12132.5,12132.5,12.1328,12.1328,-510.8199999999818,-495.8200000000182,-1006.64
2020-02-07,09:16:00,12118.5,15:25:00,15:25:00,12093.3,12093.3,12.118500000000001,12.118500000000001,-1132.9625000000183,127.03750000001816,-1005.9250000000002
2020-02-10,09:16:00,12073.7,15:25:00,15:25:00,12042.8,12042.8,12.0737,12.0737,-1274.3425000000364,270.6575000000363,-1003.6850000000001
2020-02-11,09:16:00,12128.3,15:25:00,15:25:00,12108.5,12108.5,12.1283,12.1283,-998.2074999999818,-8.207500000018172,-1006.415
2020-02-12,09:16:00,12181.1,15:25:00,15:25:00,12201.5,12201.5,12.1811,12.1811,5.472499999990873,-1014.5274999999909,-1009.0550000000001
2020-02-13,09:16:00,12186.8,15:25:00,15:25:00,12178.0,12178.0,12.1868,12.1868,-724.6699999999818,-284.6700000000182,-1009.3399999999999
2020-02-14,09:16:00,12224.1,10:55:00,15:25:00,12112.2,12111.9,12.2241,12.2241,-3303.102499999991,2299.397500000018,-1003.7049999999726
2020-02-17,09:16:00,12152.0,13:39:00,15:25:00,12052.0,12050.5,12.152000000000001,12.152000000000001,-3003.8,2033.6999999999998,-970.1000000000004
2020-02-18,09:16:00,11997.2,15:25:00,15:25:00,12007.3,12007.3,11.997200000000001,11.997200000000001,-247.43000000003642,-752.4299999999636,-999.86
